Date,Île-de-France,Centre-Val de Loire,Bourgogne-Franche-Comté,Normandie,Hauts-de-France,Grand Est,Pays de la Loire,Bretagne,Nouvelle-Aquitaine,Occitanie,Auvergne-Rhône-Alpes,Provence-Alpes-Côte d'Azur
2011-10-18,2337.2882222770613,664.0191859138379,807.47237122294,1061.0986922427855,1862.0220996584196,1843.4039096926062,965.806306074931,954.044525637884,1105.0350591150902,787.6585891209957,1854.166622697781,707.8434999257254
2011-10-19,2342.851764211261,665.8316179616738,805.3602138962287,1065.464244170646,1872.2280178313956,1844.1002819011946,978.2254444336554,963.8001254174296,1111.2929259690438,789.5710659606118,1844.8391089739607,709.6238879277033
2011-10-20,2371.2355267560215,672.9850846032964,805.4786356136898,1076.5629845067367,1894.281070937272,1841.0149768410497,988.7658971945044,976.5526911526567,1123.998196209087,788.8316063473371,1824.4335533278318,696.5324540483693
2011-10-21,2308.0642386777376,608.4612310561927,742.1812577131682,1015.1946462656615,1768.9635472528244,1711.1803930321348,888.8303669863536,897.8403190051155,1044.402085412629,720.1554405978707,1683.21615790822,660.7260818067584
2011-10-22,2009.9489978549395,418.368904490643,582.9254967369709,763.3939602069374,1291.46029338709,1327.70507579153,430.7894272839974,458.426341673085,778.3448895321283,552.355116149252,1262.3278394843735,494.6333294663883
2011-10-23,1976.793455153593,421.0507017200731,588.7297086845074,755.6246393472929,1264.7463064639362,1326.126203903968,439.03501822043324,445.8659815332973,761.8384243798698,553.2758921161699,1282.4455537372974,501.44016543549844
2011-10-24,2343.05794629268,627.4191728220021,809.5024112221911,979.6876985068218,1711.5311282962753,1775.540275397127,846.9674265878701,818.3229988584189,1094.7234052930871,786.385235037654,1850.8645306666965,667.0344467927245
2011-10-25,2337.2882222770613,630.1695552677538,807.47237122294,985.6211137890884,1723.7149683353737,1798.4188910165653,845.281174391201,838.6615143661161,1105.0350591150902,787.6585891209957,1854.166622697781,668.1694562627134
2011-10-26,2342.851764211261,631.9819873155898,805.3602138962287,989.9866657169489,1733.9208865083497,1799.1152632251537,857.7003127499255,848.4171141456618,1111.2929259690438,789.5710659606118,1844.8391089739607,669.9498442646914
2011-10-27,2371.2355267560215,639.1354539572123,805.4786356136898,1001.0854060530396,1755.973939614226,1796.0299581650088,868.2407655107745,861.1696798808889,1123.998196209087,788.8316063473371,1824.4335533278318,656.8584103853574
2011-10-28,2308.0642386777376,574.6116004101086,742.1812577131682,939.7170678119644,1630.6564159297784,1666.195374356094,768.3052353026237,782.4573077333475,1044.402085412629,720.1554405978707,1683.21615790822,621.0520381437465
2011-10-29,2009.9489978549395,418.368904490643,582.9254967369709,763.3939602069374,1291.46029338709,1327.70507579153,430.7894272839974,458.426341673085,778.3448895321283,552.355116149252,1262.3278394843735,494.6333294663883
2011-10-30,1976.793455153593,421.0507017200731,588.7297086845074,755.6246393472929,1264.7463064639362,1326.126203903968,439.03501822043324,445.8659815332973,761.8384243798698,553.2758921161699,1282.4455537372974,501.44016543549844
2011-10-31,2222.174435878196,558.488179433418,758.6592702678447,898.699808830685,1540.1046189994536,1667.5059941358054,712.6815358753767,699.485708039113,1006.0565499776166,721.6880516723273,1745.9710352758989,618.121316289329
2011-11-01,1976.793455153593,421.0507017200731,588.7297086845074,755.6246393472929,1264.7463064639362,1326.126203903968,439.03501822043324,445.8659815332973,761.8384243798698,553.2758921161699,1282.4455537372974,501.44016543549844
2011-11-02,2342.851764211261,631.9819873155898,805.3602138962287,989.9866657169489,1733.9208865083497,1799.1152632251537,857.7003127499255,848.4171141456618,1111.2929259690438,789.5710659606118,1844.8391089739607,669.9498442646914
2011-11-03,2371.2355267560215,672.9850846032964,805.4786356136898,1076.5629845067367,1894.281070937272,1841.0149768410497,988.7658971945044,976.5526911526567,1123.998196209087,788.8316063473371,1824.4335533278318,696.5324540483693
