,BE,CH,DE,ES,IT,UK,IE,NL,PT
2024-10-14,9184.523127520126,6755.927492823001,54111.85517049318,25651.549061191425,31452.938111863215,25595.601550264502,3795.5936663427315,13112.946010342645,5743.884130311935
2024-10-15,9329.568744511133,6805.678252505056,55124.003458226965,26454.685113486354,32996.1241547044,26064.877729121523,3856.677706404079,13263.17702692169,5936.398413524957
2024-10-16,9326.58863298994,6820.794833759324,55320.38641713263,26559.59334335878,33168.23269273545,26018.583057925352,3867.909667928711,13296.020246938197,5979.729656322836
2024-10-17,9358.374424843667,6763.260006502721,55272.10652153052,26521.562128049187,33162.46025801896,25927.04884935524,3870.3095502219553,13336.734530779942,5990.305372394285
2024-10-18,9226.127261157042,6670.8571209040165,53842.364912247875,26199.91490516057,32427.384450127938,25325.040274009225,3815.5110232218276,13141.063045539746,5917.783231519652
2024-10-19,8287.503654813856,6202.527081572477,45741.0477366451,22843.409524275943,26482.123752527827,22539.50303016034,3556.0809555240894,11760.496047206476,5171.90395157322
2024-10-20,8015.082185083624,6199.423104719782,43067.75885770338,21414.896024828537,23756.704495276877,22125.58068440597,3465.230135499225,11368.02290059984,4901.447129910775
2024-10-21,9184.523127520126,6755.927492823001,54111.85517049318,25651.549061191425,31452.938111863215,25595.601550264502,3795.5936663427315,13112.946010342645,5743.884130311935
2024-10-22,9329.568744511133,6805.678252505056,55124.003458226965,26454.685113486354,32996.1241547044,26064.877729121523,3856.677706404079,13263.17702692169,5936.398413524957
2024-10-23,9326.58863298994,6820.794833759324,55320.38641713263,26559.59334335878,33168.23269273545,26018.583057925352,3867.909667928711,13296.020246938197,5979.729656322836
2024-10-24,9358.374424843667,6763.260006502721,55272.10652153052,26521.562128049187,33162.46025801896,25927.04884935524,3870.3095502219553,13336.734530779942,5990.305372394285
2024-10-25,9226.127261157042,6670.8571209040165,53842.364912247875,26199.91490516057,32427.384450127938,25325.040274009225,3906.361843246692,13141.063045539746,5917.783231519652
2024-10-26,8287.503654813856,6202.527081572477,45741.0477366451,22843.409524275943,26482.123752527827,22539.50303016034,3556.0809555240894,11760.496047206476,5171.90395157322
2024-10-27,8015.082185083624,6199.423104719782,43067.75885770338,21414.896024828537,23756.704495276877,22125.58068440597,3397.9127461977523,11368.02290059984,4901.447129910775
2024-10-28,9184.523127520126,6755.927492823001,54111.85517049318,25651.549061191425,31452.938111863215,25595.601550264502,3465.230135499225,13112.946010342645,5743.884130311935
2024-10-29,9329.568744511133,6805.678252505056,55124.003458226965,26454.685113486354,32996.1241547044,26064.877729121523,3856.677706404079,13263.17702692169,5936.398413524957
2024-10-30,9326.58863298994,6820.794833759324,55320.38641713263,26559.59334335878,33168.23269273545,26018.583057925352,3867.909667928711,13296.020246938197,5979.729656322836
2024-10-31,9216.992011122478,6763.260006502721,55272.10652153052,25005.36330737447,30805.975407578408,25927.04884935524,3870.3095502219553,13336.734530779942,5887.35940961435
2024-11-01,8224.972249188626,7080.7749793272205,55440.952907230996,21685.64381424703,23851.393718693118,26863.632359512936,3959.0174357103483,13541.017724583626,5090.799469991012
2024-11-02,8497.393718918858,6612.444939995681,47339.63573162822,23114.157313694435,26576.812975944067,24078.095115664044,3699.5873680126097,12160.450726250356,5361.256291653457
2024-11-03,8224.972249188626,6609.340963142986,44666.3468526865,21685.64381424703,23851.393718693118,23664.17276990968,3608.736547987746,11767.97757964372,5090.799469991012
2024-11-04,9666.83466135536,7165.845351246205,55710.4431654763,27350.810350057323,34273.04659253041,27134.193635768206,3939.100078831252,13512.900689386524,6203.693292054617
2024-11-05,9539.458808616135,7215.59611092826,56722.59145321009,26725.432902904846,33090.81337812064,27603.469814625227,4000.1841188925996,13663.13170596557,6125.7507536051935
2024-11-06,9536.478697094943,7230.712692182528,56918.97441211575,26830.341132777274,33262.921916151696,27557.175143429064,4011.4160804172316,13695.974925982076,6169.0819964030725
2024-11-07,9568.26448894867,7173.177864925925,56870.69451651364,26792.30991746768,33257.149481435205,27465.64093485895,4013.815962710476,13736.689209823822,6179.657712474522
2024-11-08,9708.438794992277,7080.7749793272205,55440.952907230996,26470.662694579063,32522.073673544182,26863.632359512936,3959.0174357103483,13541.017724583626,6107.135571599889
2024-11-09,8497.393718918858,6612.444939995681,47339.63573162822,23114.157313694435,26576.812975944067,24078.095115664044,3699.5873680126097,12160.450726250356,5361.256291653457
2024-11-10,8083.589835467436,6609.340963142986,44666.3468526865,21685.64381424703,23851.393718693118,23664.17276990968,3608.736547987746,11767.97757964372,5090.799469991012
2024-11-11,8224.972249188626,7165.845351246205,55710.4431654763,25922.296850609917,31547.62733527946,27134.193635768206,3939.100078831252,13512.900689386524,5933.236470392172
2024-11-12,9539.458808616135,7215.59611092826,56722.59145321009,26725.432902904846,33090.81337812064,27603.469814625227,4000.1841188925996,13663.13170596557,6125.7507536051935
2024-11-13,9536.478697094943,7230.712692182528,56918.97441211575,26830.341132777274,33262.921916151696,27557.175143429064,4011.4160804172316,13695.974925982076,6169.0819964030725
2024-11-14,9568.26448894867,7173.177864925925,56870.69451651364,26792.30991746768,33257.149481435205,27465.64093485895,4013.815962710476,13736.689209823822,6179.657712474522
2024-11-15,9436.017325262044,7080.7749793272205,55440.952907230996,26470.662694579063,32522.073673544182,26863.632359512936,3959.0174357103483,13541.017724583626,6107.135571599889
2024-11-16,8497.393718918858,6612.444939995681,47339.63573162822,23114.157313694435,26576.812975944067,24078.095115664044,3699.5873680126097,12160.450726250356,5361.256291653457
2024-11-17,8224.972249188626,6609.340963142986,44666.3468526865,21685.64381424703,23851.393718693118,23664.17276990968,3608.736547987746,11767.97757964372,5090.799469991012
2024-11-18,9394.413191625128,7165.845351246205,55710.4431654763,25922.296850609917,31547.62733527946,27134.193635768206,3939.100078831252,13512.900689386524,5933.236470392172
2024-11-19,9539.458808616135,7215.59611092826,56722.59145321009,26725.432902904846,33090.81337812064,27603.469814625227,4000.1841188925996,13663.13170596557,6125.7507536051935
2024-11-20,9536.478697094943,7230.712692182528,56918.97441211575,26830.341132777274,33262.921916151696,27557.175143429064,4011.4160804172316,13695.974925982076,6169.0819964030725
2024-11-21,9568.26448894867,7173.177864925925,56870.69451651364,26792.30991746768,33257.149481435205,27465.64093485895,4013.815962710476,13736.689209823822,6179.657712474522
2024-11-22,9436.017325262044,7080.7749793272205,55440.952907230996,26470.662694579063,32522.073673544182,26863.632359512936,3959.0174357103483,13541.017724583626,6107.135571599889
2024-11-23,8497.393718918858,6612.444939995681,47339.63573162822,23114.157313694435,26576.812975944067,24078.095115664044,3699.5873680126097,12160.450726250356,5361.256291653457
2024-11-24,8224.972249188626,6609.340963142986,44666.3468526865,21685.64381424703,23851.393718693118,23664.17276990968,3608.736547987746,11767.97757964372,5090.799469991012
2024-11-25,9394.413191625128,7165.845351246205,55710.4431654763,25922.296850609917,31547.62733527946,27134.193635768206,3939.100078831252,13512.900689386524,5933.236470392172
2024-11-26,9539.458808616135,7215.59611092826,56722.59145321009,26725.432902904846,33090.81337812064,27603.469814625227,4000.1841188925996,13663.13170596557,6125.7507536051935
2024-11-27,9536.478697094943,7230.712692182528,56918.97441211575,26830.341132777274,33262.921916151696,27557.175143429064,4011.4160804172316,13695.974925982076,6169.0819964030725
2024-11-28,9568.26448894867,7173.177864925925,56870.69451651364,26792.30991746768,33257.149481435205,27465.64093485895,4013.815962710476,13736.689209823822,6179.657712474522
2024-11-29,9436.017325262044,7080.7749793272205,55440.952907230996,26470.662694579063,32522.073673544182,26863.632359512936,3959.0174357103483,13541.017724583626,6107.135571599889
2024-11-30,8497.393718918858,6612.444939995681,47339.63573162822,23114.157313694435,26576.812975944067,24078.095115664044,3699.5873680126097,12160.450726250356,5258.310328873522
2024-12-01,8434.082414714248,6702.046051708528,45489.57409841472,22473.025258302947,24566.665936509296,24412.833789518096,3724.385404223145,12365.729553859497,5394.039770086054
2024-12-02,9603.52335715075,7258.550439811746,56533.67041120452,26709.678294665835,32262.899553095638,27882.85465537663,4054.7489350666515,14110.6526636023,6236.476770487214
2024-12-03,9748.568974141757,7308.3011994938015,57545.8186989383,27512.814346960764,33806.08559593682,28352.13083423365,4115.832975127999,14260.883680181347,6428.991053700235
2024-12-04,9745.588862620565,7323.41778074807,57742.201657843965,27617.722576833192,33978.194133967874,28305.83616303748,4127.06493665263,14293.726900197853,6472.322296498114
2024-12-05,9777.374654474292,7265.882953491467,57693.92176224186,26063.49254084888,33972.42169925138,28214.301954467366,4129.464818945875,14334.441184039599,6482.898012569563
2024-12-06,9645.127490787667,7173.480067892762,56264.18015295921,22473.025258302947,33237.34589136036,27612.29337912135,4074.6662919457476,14138.769698799402,6410.3758716949305
2024-12-07,8706.50388444448,6705.150028561223,48162.86297735644,22385.339937075638,24935.600343319697,24826.75613527246,3815.2362242480094,12758.202700466132,5561.550628968564
2024-12-08,8434.082414714248,6702.046051708528,45489.57409841472,22473.025258302947,24566.665936509296,24412.833789518096,3724.385404223145,12365.729553859497,5394.039770086054
2024-12-09,9603.52335715075,7258.550439811746,56533.67041120452,28138.19179411324,32262.899553095638,27882.85465537663,4054.7489350666515,14110.6526636023,6236.476770487214
2024-12-10,9748.568974141757,7308.3011994938015,57545.8186989383,27512.814346960764,33806.08559593682,28352.13083423365,4115.832975127999,14260.883680181347,6428.991053700235
2024-12-11,9745.588862620565,7323.41778074807,57742.201657843965,27617.722576833192,33978.194133967874,28305.83616303748,4127.06493665263,14293.726900197853,6472.322296498114
2024-12-12,9777.374654474292,7265.882953491467,57693.92176224186,27579.691361523597,33972.42169925138,28214.301954467366,4129.464818945875,14334.441184039599,6482.898012569563
2024-12-13,9645.127490787667,7173.480067892762,56264.18015295921,27258.04413863498,33237.34589136036,27612.29337912135,4074.6662919457476,14138.769698799402,6410.3758716949305
2024-12-14,8706.50388444448,6705.150028561223,48162.86297735644,23901.538757750353,27292.085193760246,24826.75613527246,3815.2362242480094,12758.202700466132,5664.496591748499
2024-12-15,8434.082414714248,6702.046051708528,45489.57409841472,22473.025258302947,24566.665936509296,24412.833789518096,3724.385404223145,12365.729553859497,5394.039770086054
2024-12-16,9603.52335715075,7258.550439811746,56533.67041120452,26709.678294665835,32262.899553095638,27882.85465537663,4054.7489350666515,14110.6526636023,6236.476770487214
2024-12-17,9748.568974141757,7308.3011994938015,57545.8186989383,27512.814346960764,33806.08559593682,28352.13083423365,4115.832975127999,14260.883680181347,6428.991053700235
2024-12-18,9745.588862620565,7323.41778074807,57742.201657843965,27617.722576833192,33978.194133967874,28305.83616303748,4127.06493665263,14293.726900197853,6472.322296498114
2024-12-19,9777.374654474292,7265.882953491467,57693.92176224186,27579.691361523597,33972.42169925138,28214.301954467366,4129.464818945875,14334.441184039599,6482.898012569563
2024-12-20,9645.127490787667,7173.480067892762,56264.18015295921,27258.04413863498,33237.34589136036,27612.29337912135,4074.6662919457476,14138.769698799402,6410.3758716949305
2024-12-21,7793.223625742546,6233.126026242196,41708.89016949029,21016.051776841647,21507.89324913137,22132.00210060011,3556.8448499873607,12207.919972386706,5131.0862597110645
2024-12-22,7520.802156012313,6230.0220493895,39035.60129054857,19587.53827739424,18782.473991880423,21718.07975484575,3465.9940299624964,11815.44682578007,4860.62943804862
2024-12-23,8690.243098448815,6786.526437492719,50079.69760333837,23824.19131375713,26478.707608466764,25188.10062070428,3796.3575608060028,13560.369935522875,5703.0664384497795
2024-12-24,8693.906301718633,6712.757357006076,48425.31497164603,23111.12854537734,25665.408800867393,24667.432362298234,3790.1242115658774,13489.759070609382,5792.634758882867
2024-12-25,7520.802156012313,6106.502209220802,36369.07037112245,19587.53827739424,16425.98914143987,20728.135317582688,3398.6766406610236,11594.604944287532,4860.62943804862
2024-12-26,8864.094395772356,6230.0220493895,39035.60129054857,24694.20438061489,18782.473991880423,21718.07975484575,3465.9940299624964,11815.44682578007,5949.487680532129
2024-12-27,8731.84723208573,6701.456065573735,49810.20734509306,24372.557157726274,27453.153946731487,24917.539344449004,3816.274917685099,13588.486970719976,5876.965539657496
2024-12-28,7793.223625742546,6233.126026242196,41708.89016949029,21016.051776841647,21507.89324913137,22132.00210060011,3556.8448499873607,12207.919972386706,5131.0862597110645
2024-12-29,7520.802156012313,6230.0220493895,39035.60129054857,19587.53827739424,18782.473991880423,21718.07975484575,3465.9940299624964,11815.44682578007,4860.62943804862
2024-12-30,8690.243098448815,6786.526437492719,50079.69760333837,23824.19131375713,26478.707608466764,25188.10062070428,3796.3575608060028,13560.369935522875,5703.0664384497795
2024-12-31,8693.90630171863,6712.757357006076,48425.31497164603,23111.12854537734,25665.408800867393,24667.432362298234,3790.1242115658774,13489.75907060938,5792.634758882868
2025-01-01,7706.766228111145,6399.142721172204,40398.50080379694,19761.48897719339,18174.050066268395,21983.352013248717,3335.569705550589,11349.783801695572,4860.845725213438
2025-01-02,9050.058467871188,6962.979622955143,52602.84846762408,24868.15508041404,27579.805829010482,25784.820178197988,3740.649120273319,13318.495431875675,5949.703967696947
2025-01-03,8917.811304184563,6870.576737356439,51173.10685834143,25975.02135697283,29570.14927837041,25182.811602851973,3685.8505932731914,13122.823946635479,5877.181826822314
2025-01-04,7979.1876978413775,6402.246698024899,43071.78968273866,21190.002476640795,20899.469323519344,22397.27435900308,3426.420525575453,11742.256948302207,5131.302546875882
2025-01-05,8620.04648681308,6871.166723491231,46852.47361166309,21130.77713742738,21601.75716045672,24678.106047921065,3593.9610798112376,11900.066529774998,5394.256057250871
2025-01-06,9789.487429249582,7427.67111159445,57896.56992445289,22646.975958102095,23958.24201089727,28148.126913779597,3924.324610654744,13644.989639517804,6236.693057652031
2025-01-07,9934.53304624059,7477.421871276505,58908.71821218667,27686.765046759912,33197.66167032479,28617.403092636618,3985.4086507160914,13795.220656096848,6429.207340865052
2025-01-08,9931.552934719397,7492.538452530774,59105.10117109233,27791.67327663234,33369.77020835585,28571.108421440447,3996.6406122407234,13828.063876113356,6472.538583662931
2025-01-09,9963.338726573123,7435.00362527417,59056.82127549023,27753.642061322746,33363.997773639356,28479.574212870335,3999.040494533968,13868.778159955102,6483.11429973438
2025-01-10,9831.091562886499,7342.600739675466,57627.07966620758,27431.99483843413,32628.921965748334,27877.56563752432,3944.24196753384,13673.106674714905,6410.5921588597475
2025-01-11,8892.467956543313,6874.270700343926,49525.76249060481,24075.489457549502,26683.66126814822,25092.028393675428,3684.811899836102,12292.539676381633,5664.712878913316
2025-01-12,8620.04648681308,6871.166723491231,46852.47361166309,22646.975958102095,23958.24201089727,24678.106047921065,3593.9610798112376,11900.066529774998,5394.256057250871
2025-01-13,9789.487429249582,7427.67111159445,57896.56992445289,26883.628994464983,31654.47562748361,28148.126913779597,3924.324610654744,13644.989639517804,6236.693057652031
2025-01-14,9934.53304624059,7477.421871276505,58908.71821218667,27686.765046759912,33197.66167032479,28617.403092636618,3985.4086507160914,13795.220656096848,6429.207340865052
2025-01-15,9931.552934719397,7492.538452530774,59105.10117109233,27791.67327663234,33369.77020835585,28571.108421440447,3996.6406122407234,13828.063876113356,6472.538583662931
2025-01-16,9963.338726573123,7435.00362527417,59056.82127549023,27753.642061322746,33363.997773639356,28479.574212870335,3999.040494533968,13868.778159955102,6483.11429973438
2025-01-17,9831.091562886499,7342.600739675466,57627.07966620758,27431.99483843413,32628.921965748334,27877.56563752432,3944.24196753384,13673.106674714905,6410.5921588597475
2025-01-18,8892.467956543313,6874.270700343926,49525.76249060481,24075.489457549502,26683.66126814822,25092.028393675428,3684.811899836102,12292.539676381633,5664.712878913316
2025-01-19,8620.04648681308,6871.166723491231,46852.47361166309,22646.975958102095,23958.24201089727,24678.106047921065,3593.9610798112376,11900.066529774998,5394.256057250871
2025-01-20,9789.487429249582,7427.67111159445,57896.56992445289,26883.628994464983,31654.47562748361,28148.126913779597,3924.324610654744,13644.989639517804,6236.693057652031
2025-01-21,9934.53304624059,7477.421871276505,58908.71821218667,27686.765046759912,33197.66167032479,28617.403092636618,3985.4086507160914,13795.220656096848,6429.207340865052
2025-01-22,9931.552934719397,7492.538452530774,59105.10117109233,27791.67327663234,33369.77020835585,28571.108421440447,3996.6406122407234,13828.063876113356,6472.538583662931
2025-01-23,9963.338726573123,7435.00362527417,59056.82127549023,27753.642061322746,33363.997773639356,28479.574212870335,3999.040494533968,13868.778159955102,6483.11429973438
2025-01-24,9831.091562886499,7342.600739675466,57627.07966620758,27431.99483843413,32628.921965748334,27877.56563752432,3944.24196753384,13673.106674714905,6410.5921588597475
2025-01-25,8892.467956543313,6874.270700343926,49525.76249060481,24075.489457549502,26683.66126814822,25092.028393675428,3684.811899836102,12292.539676381633,5664.712878913316
2025-01-26,8620.04648681308,6871.166723491231,46852.47361166309,22646.975958102095,23958.24201089727,24678.106047921065,3593.9610798112376,11900.066529774998,5394.256057250871
2025-01-27,9789.487429249582,7427.67111159445,57896.56992445289,26883.628994464983,31654.47562748361,28148.126913779597,3924.324610654744,13644.989639517804,6236.693057652031
2025-01-28,9934.53304624059,7477.421871276505,58908.71821218667,27686.765046759912,33197.66167032479,28617.403092636618,3985.4086507160914,13795.220656096848,6429.207340865052
2025-01-29,9931.552934719397,7492.538452530774,59105.10117109233,27791.67327663234,33369.77020835585,28571.108421440447,3996.6406122407234,13828.063876113356,6472.538583662931
2025-01-30,9963.338726573123,7435.00362527417,59056.82127549023,27753.642061322746,33363.997773639356,28479.574212870335,3999.040494533968,13868.778159955102,6483.11429973438
2025-01-31,9831.091562886499,7342.600739675466,57627.07966620758,27431.99483843413,32628.921965748334,27877.56563752432,4035.0927875587045,13673.106674714905,6410.5921588597475
2025-02-01,8691.439966265121,6783.139508546895,48899.3196371658,23686.644111430775,26830.21599910765,23958.91364571455,3661.69696498007,11852.197538715513,5424.0574743809475
2025-02-02,8419.018496534889,6780.0355316942,46226.03075822408,22258.130611983368,24104.796741856702,23544.991299960187,3503.528755653733,11459.724392108878,5153.600652718503
2025-02-03,9588.459438971391,7336.539919797418,57270.12707101388,26494.783648346256,31801.030358443044,27015.01216581872,3570.8461449552055,13204.647501851681,5996.0376531196625
2025-02-04,9733.505055962398,7386.2906794794735,58282.27535874766,27297.919700641185,33344.216401284226,27484.28834467574,3962.2937158600594,13354.878518430727,6188.551936332684
2025-02-05,9730.524944441206,7401.407260733742,58478.658317653324,27402.827930513613,33516.32493931528,27437.99367347957,3973.525677384691,13387.721738447233,6231.883179130563
2025-02-06,9762.310736294932,7343.872433477139,58430.37842205122,27364.79671520402,33510.55250459879,27346.459464909458,3975.9255596779353,13428.436022288979,6242.458895202012
2025-02-07,9630.063572608307,7251.469547878434,57000.63681276857,27043.149492315402,32775.47669670777,26744.450889563443,3921.127032677808,13232.764537048783,6169.936754327379
2025-02-08,8691.439966265121,6783.139508546895,48899.3196371658,23686.644111430775,26830.21599910765,23958.91364571455,3661.69696498007,11852.197538715513,5424.0574743809475
2025-02-09,8419.018496534889,6780.0355316942,46226.03075822408,22258.130611983368,24104.796741856702,23544.991299960187,3570.8461449552055,11459.724392108878,5153.600652718503
2025-02-10,9588.459438971391,7336.539919797418,57270.12707101388,26494.783648346256,31801.030358443044,27015.01216581872,3901.2096757987115,13204.647501851681,5996.0376531196625
2025-02-11,9733.505055962398,7386.2906794794735,58282.27535874766,27297.919700641185,33344.216401284226,27484.28834467574,3962.2937158600594,13354.878518430727,6188.551936332684
2025-02-12,9730.524944441206,7401.407260733742,58478.658317653324,27402.827930513613,33516.32493931528,27437.99367347957,3973.525677384691,13387.721738447233,6231.883179130563
2025-02-13,9762.310736294932,7343.872433477139,58430.37842205122,27364.79671520402,33510.55250459879,27346.459464909458,3975.9255596779353,13428.436022288979,6242.458895202012
2025-02-14,9630.063572608307,7251.469547878434,57000.63681276857,27043.149492315402,32775.47669670777,26744.450889563443,3921.127032677808,13232.764537048783,6169.936754327379
2025-02-15,8691.439966265121,6783.139508546895,48899.3196371658,23686.644111430775,26830.21599910765,23958.91364571455,3661.69696498007,11852.197538715513,5424.0574743809475
2025-02-16,8419.018496534889,6780.0355316942,46226.03075822408,22258.130611983368,24104.796741856702,23544.991299960187,3570.8461449552055,11459.724392108878,5153.600652718503
2025-02-17,9588.459438971391,7336.539919797418,57270.12707101388,26494.783648346256,31801.030358443044,27015.01216581872,3901.2096757987115,13204.647501851681,5996.0376531196625
2025-02-18,9733.505055962398,7386.2906794794735,58282.27535874766,27297.919700641185,33344.216401284226,27484.28834467574,3962.2937158600594,13354.878518430727,6188.551936332684
2025-02-19,9730.524944441206,7401.407260733742,58478.658317653324,27402.827930513613,33516.32493931528,27437.99367347957,3973.525677384691,13387.721738447233,6231.883179130563
2025-02-20,9762.310736294932,7343.872433477139,58430.37842205122,27364.79671520402,33510.55250459879,27346.459464909458,3975.9255596779353,13428.436022288979,6242.458895202012
2025-02-21,9630.063572608307,7251.469547878434,57000.63681276857,27043.149492315402,32775.47669670777,26744.450889563443,3921.127032677808,13232.764537048783,6169.936754327379
2025-02-22,8691.439966265121,6783.139508546895,48899.3196371658,23686.644111430775,26830.21599910765,23958.91364571455,3661.69696498007,11852.197538715513,5424.0574743809475
2025-02-23,8419.018496534889,6780.0355316942,46226.03075822408,22258.130611983368,24104.796741856702,23544.991299960187,3570.8461449552055,11459.724392108878,5153.600652718503
2025-02-24,9588.459438971391,7336.539919797418,57270.12707101388,26494.783648346256,31801.030358443044,27015.01216581872,3901.2096757987115,13204.647501851681,5996.0376531196625
2025-02-25,9733.505055962398,7386.2906794794735,58282.27535874766,27297.919700641185,33344.216401284226,27484.28834467574,3962.2937158600594,13354.878518430727,6188.551936332684
2025-02-26,9730.524944441206,7401.407260733742,58478.658317653324,27402.827930513613,33516.32493931528,27437.99367347957,3973.525677384691,13387.721738447233,6231.883179130563
2025-02-27,9762.310736294932,7343.872433477139,58430.37842205122,27364.79671520402,33510.55250459879,27346.459464909458,3975.9255596779353,13428.436022288979,6242.458895202012
2025-02-28,9630.063572608307,7251.469547878434,57000.63681276857,27043.149492315402,32775.47669670777,26744.450889563443,3921.127032677808,13232.764537048783,6169.936754327379
2025-03-01,8246.36337784449,6569.556660547728,46866.3470297816,23013.99610768142,26018.046425546305,22746.802657103835,3592.6911020661123,11044.986211969068,5283.706108318608
2025-03-02,7973.941908114257,6566.452683695033,44193.05815083988,21585.482608234015,23292.627168295356,22332.880311349472,3501.840282041248,10652.513065362433,5013.249286656163
2025-03-03,9143.382850550759,7122.9570717982515,55237.15446362968,25822.135644596903,30988.860784881697,25802.901177208005,3832.2038128847544,12397.436175105237,5855.686287057323
2025-03-04,9288.428467541766,7172.707831480307,56249.302751363466,26625.271696891832,32532.04682772288,26272.177356065025,3893.287852946102,12547.667191684282,6048.2005702703445
2025-03-05,9285.448356020574,7187.824412734575,56445.68571026913,26730.17992676426,32704.155365753933,26225.882684868855,3904.5198144707338,12580.510411700789,6091.5318130682235
2025-03-06,9317.2341478743,7130.289585477972,56397.40581466702,26692.148711454665,32698.382931037442,26134.348476298743,3906.919696763978,12621.224695542534,6102.107529139673
2025-03-07,9184.986984187675,7037.886699879267,54967.664205384375,26370.50148856605,31963.30712314642,25532.339900952727,3852.1211697638505,12425.553210302338,6029.58538826504
2025-03-08,8246.36337784449,6569.556660547728,46866.3470297816,23013.99610768142,26018.046425546305,22746.802657103835,3592.6911020661123,11044.986211969068,5283.706108318608
2025-03-09,7973.941908114257,6566.452683695033,44193.05815083988,21585.482608234015,23292.627168295356,22332.880311349472,3501.840282041248,10652.513065362433,5013.249286656163
2025-03-10,9143.382850550759,7122.9570717982515,55237.15446362968,25822.135644596903,30988.860784881697,25802.901177208005,3832.2038128847544,12397.436175105237,5855.686287057323
2025-03-11,9288.428467541766,7172.707831480307,56249.302751363466,26625.271696891832,32532.04682772288,26272.177356065025,3893.287852946102,12547.667191684282,6048.2005702703445
2025-03-12,9285.448356020574,7187.824412734575,56445.68571026913,26730.17992676426,32704.155365753933,26225.882684868855,3904.5198144707338,12580.510411700789,6091.5318130682235
2025-03-13,9317.2341478743,7130.289585477972,56397.40581466702,26692.148711454665,32698.382931037442,26134.348476298743,3906.919696763978,12621.224695542534,6102.107529139673
2025-03-14,9184.986984187675,7037.886699879267,54967.664205384375,26370.50148856605,31963.30712314642,25532.339900952727,3942.971989788715,12425.553210302338,6029.58538826504
2025-03-15,8246.36337784449,6569.556660547728,46866.3470297816,23013.99610768142,26018.046425546305,22746.802657103835,3592.6911020661123,11044.986211969068,5283.706108318608
2025-03-16,7973.941908114257,6566.452683695033,44193.05815083988,21585.482608234015,23292.627168295356,22332.880311349472,3434.522892739775,10652.513065362433,5013.249286656163
2025-03-17,9143.382850550759,7122.9570717982515,55237.15446362968,25822.135644596903,30988.860784881697,25802.901177208005,3501.840282041248,12397.436175105237,5855.686287057323
2025-03-18,9288.428467541766,7172.707831480307,56249.302751363466,26625.271696891832,32532.04682772288,26272.177356065025,3893.287852946102,12547.667191684282,6048.2005702703445
2025-03-19,9285.448356020574,7187.824412734575,56445.68571026913,26730.17992676426,32704.155365753933,26225.882684868855,3904.5198144707338,12580.510411700789,6091.5318130682235
2025-03-20,9317.2341478743,7130.289585477972,56397.40581466702,26692.148711454665,32698.382931037442,26134.348476298743,3906.919696763978,12621.224695542534,6102.107529139673
2025-03-21,9184.986984187675,7037.886699879267,54967.664205384375,26370.50148856605,31963.30712314642,25532.339900952727,3852.1211697638505,12425.553210302338,6029.58538826504
2025-03-22,8246.36337784449,6569.556660547728,46866.3470297816,23013.99610768142,26018.046425546305,22746.802657103835,3592.6911020661123,11044.986211969068,5283.706108318608
2025-03-23,7973.941908114257,6566.452683695033,44193.05815083988,21585.482608234015,23292.627168295356,22332.880311349472,3501.840282041248,10652.513065362433,5013.249286656163
2025-03-24,9143.382850550759,7122.9570717982515,55237.15446362968,25822.135644596903,30988.860784881697,25802.901177208005,3832.2038128847544,12397.436175105237,5855.686287057323
2025-03-25,9288.428467541766,7172.707831480307,56249.302751363466,26625.271696891832,32532.04682772288,26272.177356065025,3893.287852946102,12547.667191684282,6048.2005702703445
2025-03-26,9285.448356020574,7187.824412734575,56445.68571026913,26730.17992676426,32704.155365753933,26225.882684868855,3904.5198144707338,12580.510411700789,6091.5318130682235
2025-03-27,9317.2341478743,7130.289585477972,56397.40581466702,26692.148711454665,32698.382931037442,26134.348476298743,3906.919696763978,12621.224695542534,6102.107529139673
2025-03-28,9184.986984187675,7037.886699879267,54967.664205384375,26370.50148856605,31963.30712314642,25532.339900952727,3852.1211697638505,12425.553210302338,6029.58538826504
2025-03-29,8246.36337784449,6569.556660547728,46866.3470297816,23013.99610768142,26018.046425546305,22746.802657103835,3592.6911020661123,11044.986211969068,5283.706108318608
2025-03-30,7973.941908114257,6566.452683695033,44193.05815083988,21585.482608234015,23292.627168295356,22332.880311349472,3501.840282041248,10652.513065362433,5013.249286656163
2025-03-31,9143.382850550759,7122.9570717982515,55237.15446362968,25822.135644596903,30988.860784881697,25802.901177208005,3832.2038128847544,12397.436175105237,5855.686287057323
2025-04-01,8960.091176048318,6662.2946434640035,53811.481540810295,25473.575707370015,31363.390009299656,24145.72958808308,3768.966886900859,12458.113212799875,5718.780914589756
2025-04-02,8957.111064527126,6677.411224718272,54007.86449971596,25578.483937242443,31535.49854733071,24099.434916886916,3780.198848425491,12490.956432816383,5762.112157387635
2025-04-03,8988.896856380852,6619.876397461669,53959.58460411385,25540.45272193285,31529.72611261422,24007.900708316804,3782.5987307187356,12531.67071665813,5772.687873459085
2025-04-04,8856.649692694227,6527.473511862964,52529.842994831204,25218.805499044232,30794.650304723196,23405.89213297079,3727.800203718608,12335.999231417933,5700.165732584452
2025-04-05,7918.026086351041,6059.143472531425,44428.52581922843,21862.300118159605,24849.389607123085,20620.354889121896,3468.3701360208697,10955.43223308466,4954.28645263802
